scenario_id,profile,complexity,uncertainty,time_pressure,n_claims,n_coas
7230,humanitarian_c2,5,0.298583,0.601781,55,3
7231,humanitarian_c2,3,0.586835,0.451159,42,4
7232,anti_uav,6,0.594055,0.221120,61,4
7233,anti_uav,4,0.782318,0.525410,53,5
7234,humanitarian_c2,8,0.802506,0.708323,77,4
7235,anti_uav,5,0.743279,0.207364,55,5
7236,humanitarian_c2,6,0.612566,0.413862,58,3
7237,anti_uav,6,0.880108,0.214180,59,4
7238,humanitarian_c2,5,0.565684,0.337570,57,3
7239,conflict_event,5,0.927871,0.555552,52,3
7240,humanitarian_c2,5,0.767520,0.452474,50,3
7241,conflict_event,4,0.881571,0.358098,44,3
7242,humanitarian_c2,3,0.696093,0.350589,36,4
7243,anti_uav,4,0.634048,0.423105,42,5
7244,conflict_event,5,0.852706,0.378531,51,5
7245,conflict_event,5,0.907275,0.443652,58,3
7246,anti_uav,5,0.517776,0.283664,53,4
7247,conflict_event,8,0.943395,0.816332,75,3
7248,anti_uav,6,0.437684,0.498981,61,4
7249,humanitarian_c2,4,0.659044,0.486613,46,4
7250,humanitarian_c2,6,0.308188,0.371323,54,5
7251,anti_uav,6,0.654807,0.278661,64,4
7252,conflict_event,4,0.762595,0.449723,47,3
7253,conflict_event,7,0.405450,0.788198,62,3
7254,humanitarian_c2,8,0.537328,0.269142,66,3
7255,humanitarian_c2,3,0.658859,0.422505,41,3
7256,conflict_event,6,0.589498,0.492528,65,5
7257,anti_uav,4,0.409925,0.327620,52,5
7258,anti_uav,7,0.540624,0.323184,69,3
7259,conflict_event,5,0.756780,0.685109,49,3
7260,conflict_event,8,0.597726,0.317907,67,3
7261,anti_uav,6,0.750221,0.575265,63,3
7262,humanitarian_c2,5,0.558681,0.312978,52,4
7263,humanitarian_c2,4,0.735462,0.483985,43,5
7264,conflict_event,7,0.497993,0.645023,62,5
7265,conflict_event,8,0.637495,0.615771,75,4
7266,conflict_event,8,0.411512,0.776860,75,5
7267,conflict_event,8,0.782276,0.535309,68,3
7268,conflict_event,7,0.744073,0.364791,63,5
7269,humanitarian_c2,4,0.386005,0.368814,42,3
7270,humanitarian_c2,3,0.504762,0.374501,40,5
7271,conflict_event,7,0.574687,0.224833,71,3
7272,humanitarian_c2,8,0.412401,0.494267,77,5
7273,anti_uav,9,0.384976,0.677269,80,4
7274,conflict_event,8,0.672832,0.332397,67,3
7275,conflict_event,8,0.851458,0.346002,69,5
7276,conflict_event,6,0.898603,0.530617,59,4
7277,humanitarian_c2,6,0.613996,0.292580,62,3
7278,humanitarian_c2,4,0.383358,0.302909,44,5
7279,anti_uav,8,0.379259,0.748657,68,3
7280,humanitarian_c2,7,0.647019,0.539821,63,3
7281,anti_uav,5,0.669409,0.693223,54,5
7282,humanitarian_c2,7,0.398434,0.295091,66,3
7283,conflict_event,8,0.408660,0.565790,74,5
7284,conflict_event,5,0.452136,0.332302,54,4
7285,anti_uav,5,0.378050,0.418913,48,4
7286,conflict_event,5,0.861023,0.366499,50,4
7287,humanitarian_c2,5,0.528524,0.425509,57,5
7288,anti_uav,9,0.612067,0.495208,79,5
7289,humanitarian_c2,5,0.827521,0.412758,59,4
7290,anti_uav,5,0.775664,0.367957,51,3
7291,conflict_event,5,0.929528,0.527503,51,5
7292,anti_uav,9,0.421703,0.334520,81,3
7293,anti_uav,4,0.808028,0.729797,43,5
7294,humanitarian_c2,8,0.457194,0.565818,72,5
7295,humanitarian_c2,7,0.590898,0.422967,63,5
7296,anti_uav,8,0.727540,0.718548,77,3
7297,humanitarian_c2,5,0.466072,0.504910,51,4
7298,anti_uav,9,0.491491,0.707551,74,3
7299,conflict_event,4,0.727994,0.414235,48,4
7300,conflict_event,9,0.405018,0.743493,79,4
7301,conflict_event,7,0.881037,0.539276,68,5
7302,humanitarian_c2,8,0.457705,0.787741,67,5
7303,anti_uav,8,0.589007,0.277077,71,3
7304,humanitarian_c2,6,0.473714,0.730551,65,3
7305,conflict_event,9,0.725379,0.311057,79,3
7306,anti_uav,5,0.876045,0.691122,48,3
7307,humanitarian_c2,8,0.802140,0.330678,68,4
7308,anti_uav,8,0.582864,0.770621,70,3
7309,anti_uav,6,0.630068,0.793385,55,5
7310,anti_uav,4,0.566528,0.201275,53,4
7311,humanitarian_c2,6,0.707671,0.476910,56,5
7312,anti_uav,6,0.697932,0.748962,55,4
7313,conflict_event,9,0.566845,0.449891,78,4
7314,anti_uav,7,0.894923,0.576174,67,5
7315,humanitarian_c2,8,0.661056,0.775265,72,3
7316,conflict_event,7,0.937332,0.404816,64,5
7317,humanitarian_c2,4,0.319127,0.487308,43,4
7318,conflict_event,9,0.428243,0.756292,76,4
7319,anti_uav,9,0.896528,0.715336,72,5
7320,humanitarian_c2,5,0.480382,0.732676,56,4
7321,humanitarian_c2,3,0.545009,0.285682,45,3
7322,conflict_event,6,0.530339,0.227241,60,5
7323,conflict_event,8,0.607617,0.629576,77,4
7324,humanitarian_c2,7,0.619241,0.412090,66,3
7325,anti_uav,6,0.368860,0.443797,59,4
7326,conflict_event,6,0.652716,0.629728,65,4
7327,humanitarian_c2,6,0.492368,0.763480,60,4
7328,humanitarian_c2,3,0.709813,0.491582,45,5
7329,conflict_event,6,0.495092,0.650332,59,3
7330,humanitarian_c2,6,0.801795,0.667334,63,5
7331,conflict_event,9,0.824188,0.337583,83,5
7332,conflict_event,5,0.869965,0.270645,59,3
7333,conflict_event,8,0.654032,0.233863,67,5
7334,conflict_event,5,0.665406,0.535342,49,5
7335,humanitarian_c2,3,0.776137,0.760060,41,3
7336,humanitarian_c2,5,0.632801,0.349946,48,5
7337,conflict_event,9,0.479215,0.790771,72,5
7338,conflict_event,6,0.635652,0.714795,63,4
7339,humanitarian_c2,4,0.586616,0.609165,53,5
7340,anti_uav,9,0.565201,0.818696,72,3
7341,conflict_event,7,0.813637,0.730281,70,5
7342,anti_uav,6,0.837458,0.610884,63,4
7343,conflict_event,6,0.676274,0.522069,57,4
7344,humanitarian_c2,6,0.618452,0.278490,59,3
7345,anti_uav,5,0.689163,0.497576,54,3
7346,conflict_event,6,0.890526,0.630395,61,3
7347,conflict_event,4,0.442029,0.223722,47,4
7348,anti_uav,8,0.769087,0.212432,70,3
7349,anti_uav,5,0.884396,0.328159,58,5
7350,anti_uav,6,0.848781,0.784193,63,5
7351,conflict_event,9,0.899755,0.637146,73,4
7352,conflict_event,4,0.915213,0.337950,48,5
7353,anti_uav,8,0.494299,0.764593,71,5
7354,anti_uav,7,0.465188,0.697387,69,5
7355,conflict_event,8,0.711430,0.246923,70,5
7356,conflict_event,5,0.804784,0.649161,58,4
7357,humanitarian_c2,4,0.427512,0.266089,49,5
7358,conflict_event,7,0.664133,0.786537,71,4
7359,humanitarian_c2,8,0.559278,0.584912,77,4
7360,anti_uav,5,0.828785,0.611828,57,5
7361,anti_uav,8,0.373550,0.635144,75,4
7362,anti_uav,5,0.550804,0.293979,51,3
7363,anti_uav,7,0.604220,0.383568,65,5
7364,conflict_event,6,0.490343,0.750107,58,5
7365,conflict_event,5,0.690434,0.355800,55,5
7366,conflict_event,9,0.494624,0.818484,79,5
7367,anti_uav,8,0.657911,0.234338,66,5
7368,conflict_event,5,0.800526,0.583538,53,3
7369,anti_uav,8,0.846427,0.586879,67,5
7370,conflict_event,6,0.639450,0.254991,59,5
7371,conflict_event,7,0.629058,0.673979,70,3
7372,anti_uav,7,0.837666,0.349644,71,5
7373,anti_uav,8,0.423798,0.453458,73,3
7374,anti_uav,9,0.413626,0.305167,74,3
7375,conflict_event,7,0.842126,0.273403,67,4
7376,anti_uav,4,0.886628,0.409263,43,3
7377,humanitarian_c2,4,0.700278,0.358932,44,5
7378,conflict_event,4,0.461303,0.426603,42,5
7379,conflict_event,7,0.422514,0.324206,63,4
7380,humanitarian_c2,3,0.421519,0.454830,44,4
7381,conflict_event,8,0.920202,0.502981,73,3
7382,anti_uav,4,0.509967,0.628095,47,4
7383,anti_uav,5,0.652881,0.412121,50,4
7384,humanitarian_c2,5,0.581329,0.468582,57,3
7385,humanitarian_c2,5,0.408446,0.672031,54,3
7386,conflict_event,8,0.931963,0.400237,77,3
7387,humanitarian_c2,7,0.453951,0.768642,63,3
7388,humanitarian_c2,8,0.694422,0.646657,72,3
7389,conflict_event,5,0.469556,0.744343,50,4
7390,conflict_event,4,0.782185,0.755721,48,4
7391,anti_uav,9,0.460425,0.770355,80,5
7392,anti_uav,9,0.489475,0.603569,75,5
7393,anti_uav,7,0.874669,0.588710,61,3
7394,humanitarian_c2,3,0.325350,0.588477,36,4
7395,humanitarian_c2,6,0.546945,0.478555,65,4
7396,anti_uav,7,0.907169,0.792548,71,3
7397,humanitarian_c2,4,0.769287,0.513429,52,3
7398,humanitarian_c2,5,0.586182,0.390851,55,4
7399,conflict_event,7,0.492541,0.496518,69,4
7400,anti_uav,9,0.890280,0.315304,73,5
7401,conflict_event,7,0.583941,0.211182,70,5
7402,anti_uav,9,0.577879,0.545315,73,5
7403,conflict_event,7,0.915670,0.776527,60,5
7404,anti_uav,8,0.453835,0.813265,77,5
7405,conflict_event,5,0.544067,0.811672,55,3
7406,humanitarian_c2,8,0.417995,0.402558,77,4
7407,humanitarian_c2,7,0.543876,0.338179,67,5
7408,conflict_event,9,0.742027,0.481997,82,3
7409,conflict_event,4,0.872196,0.514366,46,4
7410,conflict_event,5,0.719045,0.350425,54,3
7411,anti_uav,8,0.469171,0.502043,68,3
7412,humanitarian_c2,7,0.461774,0.706127,65,4
7413,anti_uav,4,0.585507,0.680163,51,3
7414,humanitarian_c2,5,0.309735,0.811726,55,4
7415,anti_uav,9,0.791212,0.500902,77,3
7416,humanitarian_c2,8,0.422721,0.368963,67,4
7417,anti_uav,9,0.890245,0.230576,79,3
7418,anti_uav,8,0.497718,0.255146,74,3
7419,anti_uav,5,0.406535,0.433985,52,4
7420,anti_uav,5,0.380010,0.631244,55,5
7421,conflict_event,8,0.926080,0.607605,70,3
7422,humanitarian_c2,4,0.647094,0.787263,46,5
7423,anti_uav,7,0.473948,0.750637,65,5
7424,conflict_event,5,0.561890,0.577886,54,4
7425,humanitarian_c2,3,0.639416,0.353531,42,3
7426,humanitarian_c2,3,0.548703,0.403339,36,4
7427,humanitarian_c2,6,0.717570,0.573047,63,4
7428,humanitarian_c2,5,0.564928,0.273506,50,4
7429,humanitarian_c2,3,0.351133,0.348168,45,5
7430,humanitarian_c2,5,0.602808,0.744748,48,3
7431,anti_uav,9,0.691644,0.484096,73,5
7432,anti_uav,8,0.670827,0.326628,76,4
7433,anti_uav,6,0.542719,0.243507,61,5
7434,conflict_event,4,0.715391,0.798097,51,3
7435,conflict_event,4,0.471494,0.814245,44,5
7436,anti_uav,5,0.479867,0.353070,59,4
7437,humanitarian_c2,6,0.287237,0.486384,59,4
7438,anti_uav,4,0.578392,0.415687,45,4
7439,anti_uav,6,0.390675,0.214387,56,4
7440,anti_uav,7,0.473187,0.735216,67,4
7441,humanitarian_c2,7,0.591641,0.214753,64,4
7442,anti_uav,6,0.859588,0.285424,64,3
7443,conflict_event,7,0.865599,0.673625,67,3
7444,conflict_event,5,0.736185,0.217760,54,3
7445,humanitarian_c2,8,0.325405,0.762167,73,5
7446,conflict_event,7,0.673221,0.373784,71,5
7447,conflict_event,5,0.924030,0.291572,59,3
7448,anti_uav,4,0.774406,0.778836,44,4
7449,conflict_event,9,0.804239,0.542256,73,5
7450,anti_uav,9,0.411622,0.797577,83,5
7451,conflict_event,9,0.931536,0.729715,76,5
7452,humanitarian_c2,5,0.325581,0.671940,50,5
7453,conflict_event,9,0.718540,0.281074,75,4
7454,humanitarian_c2,8,0.670902,0.749089,67,5
7455,anti_uav,4,0.906393,0.512173,43,5
7456,conflict_event,5,0.735926,0.284825,53,3
7457,anti_uav,6,0.587312,0.382436,64,4
7458,humanitarian_c2,7,0.512841,0.319087,62,5
7459,anti_uav,6,0.486707,0.464705,57,5
7460,humanitarian_c2,8,0.677282,0.372426,76,3
7461,humanitarian_c2,4,0.349308,0.445273,46,5
7462,humanitarian_c2,8,0.796727,0.660351,69,5
7463,anti_uav,5,0.423186,0.204357,56,4
7464,anti_uav,6,0.820462,0.606399,60,3
7465,anti_uav,7,0.685077,0.657759,66,5
7466,humanitarian_c2,4,0.525216,0.516706,43,4
7467,humanitarian_c2,5,0.643982,0.373971,53,5
7468,conflict_event,6,0.772096,0.359243,57,5
7469,anti_uav,9,0.810840,0.244655,76,5
7470,conflict_event,6,0.859316,0.747522,55,4
7471,conflict_event,5,0.521693,0.278987,51,5
7472,humanitarian_c2,5,0.384900,0.262542,55,3
7473,anti_uav,4,0.621014,0.692224,48,5
7474,humanitarian_c2,6,0.823500,0.212057,56,3
7475,conflict_event,8,0.752496,0.464624,66,3
7476,conflict_event,6,0.904573,0.282221,64,4
7477,anti_uav,8,0.368685,0.634631,76,5
7478,humanitarian_c2,6,0.575530,0.582673,63,5
7479,humanitarian_c2,8,0.810627,0.380694,71,5
7480,anti_uav,4,0.478512,0.452027,51,3
7481,anti_uav,7,0.611078,0.387417,65,3
7482,conflict_event,7,0.902670,0.550927,61,5
7483,conflict_event,5,0.500126,0.216898,51,4
7484,conflict_event,9,0.916289,0.295669,74,4
7485,humanitarian_c2,6,0.635962,0.539676,64,3
7486,humanitarian_c2,4,0.506088,0.251074,49,4
7487,conflict_event,7,0.483830,0.288428,60,5
7488,humanitarian_c2,6,0.604155,0.467554,54,4
7489,anti_uav,7,0.794179,0.302115,67,4
7490,anti_uav,4,0.653704,0.588372,50,5
7491,anti_uav,6,0.755296,0.806931,54,4
7492,humanitarian_c2,4,0.720297,0.430881,47,3
7493,conflict_event,4,0.901135,0.570097,48,5
7494,anti_uav,4,0.665258,0.472734,48,5
7495,conflict_event,7,0.822674,0.734971,70,5
7496,conflict_event,8,0.744372,0.691974,68,4
7497,anti_uav,7,0.598499,0.327499,64,4
7498,humanitarian_c2,3,0.462108,0.564044,46,3
7499,conflict_event,4,0.790547,0.807398,47,3
7500,humanitarian_c2,5,0.497114,0.574791,56,5
7501,conflict_event,7,0.754311,0.672578,64,5
7502,anti_uav,4,0.562625,0.818063,52,3
7503,humanitarian_c2,5,0.281754,0.384453,55,4
7504,conflict_event,6,0.843109,0.673698,58,3
7505,anti_uav,7,0.630093,0.599215,61,5
7506,conflict_event,8,0.662056,0.666089,77,3
7507,conflict_event,7,0.855274,0.386158,60,5
7508,anti_uav,5,0.574856,0.489963,57,5
7509,conflict_event,9,0.639346,0.399152,78,3
7510,conflict_event,6,0.515193,0.582139,56,3
7511,humanitarian_c2,3,0.750653,0.546323,44,3
7512,conflict_event,5,0.433530,0.611757,48,3
7513,anti_uav,5,0.380500,0.793351,59,5
7514,humanitarian_c2,5,0.481274,0.485918,54,3
7515,conflict_event,6,0.602671,0.406449,60,5
7516,humanitarian_c2,8,0.414012,0.672079,73,3
7517,humanitarian_c2,6,0.672705,0.665739,65,5
7518,anti_uav,9,0.889746,0.550715,73,5
7519,humanitarian_c2,7,0.537246,0.388975,68,5
7520,conflict_event,6,0.525070,0.289940,58,5
7521,anti_uav,8,0.697933,0.546360,75,3
7522,anti_uav,6,0.608293,0.470980,56,3
7523,conflict_event,4,0.515774,0.232824,44,3
7524,humanitarian_c2,4,0.428679,0.204557,49,3
7525,humanitarian_c2,6,0.568516,0.742732,61,3
7526,humanitarian_c2,8,0.701041,0.656187,75,4
7527,conflict_event,8,0.438204,0.725063,76,5
7528,conflict_event,5,0.607520,0.728992,59,3
7529,conflict_event,8,0.804982,0.530211,70,3
7530,conflict_event,6,0.629931,0.317186,61,4
7531,anti_uav,5,0.527205,0.346712,59,4
7532,humanitarian_c2,7,0.714417,0.271560,69,4
7533,humanitarian_c2,4,0.718280,0.802053,50,3
7534,anti_uav,9,0.672841,0.424550,75,3
7535,humanitarian_c2,8,0.321156,0.551682,75,3
7536,humanitarian_c2,3,0.561869,0.579461,44,5
7537,humanitarian_c2,5,0.805385,0.402381,51,3
7538,anti_uav,9,0.569602,0.772514,78,5
7539,anti_uav,5,0.556671,0.568018,54,3
7540,anti_uav,8,0.615330,0.339029,77,3
7541,humanitarian_c2,8,0.628123,0.599261,71,3
7542,humanitarian_c2,8,0.743085,0.659858,72,5
7543,humanitarian_c2,8,0.823874,0.346653,67,5
7544,humanitarian_c2,8,0.320623,0.354851,75,4
7545,anti_uav,9,0.401691,0.273598,80,3
7546,humanitarian_c2,3,0.484054,0.345897,45,4
7547,humanitarian_c2,4,0.528823,0.307617,51,5
7548,anti_uav,5,0.646579,0.317212,52,4
7549,anti_uav,4,0.605171,0.416954,49,5
7550,anti_uav,4,0.502494,0.582980,49,3
7551,humanitarian_c2,5,0.626433,0.435086,57,3
7552,humanitarian_c2,7,0.418276,0.804395,69,5
7553,conflict_event,6,0.428134,0.566806,64,5
7554,conflict_event,8,0.839335,0.636423,67,3
7555,humanitarian_c2,3,0.520156,0.762234,47,5
7556,anti_uav,4,0.599149,0.523798,43,4
7557,conflict_event,9,0.899032,0.233008,76,5
7558,anti_uav,7,0.747834,0.786478,71,5
7559,humanitarian_c2,8,0.313216,0.769274,77,4
7560,conflict_event,9,0.926915,0.293042,73,3
7561,conflict_event,7,0.717343,0.414027,63,5
7562,anti_uav,4,0.442614,0.335473,42,3
7563,anti_uav,6,0.850921,0.631647,65,5
7564,humanitarian_c2,7,0.804426,0.207070,60,3
7565,anti_uav,8,0.807643,0.728431,67,5
7566,conflict_event,8,0.906589,0.534698,76,5
7567,conflict_event,9,0.680227,0.311163,82,4
7568,conflict_event,8,0.507613,0.206643,66,5
7569,anti_uav,5,0.380680,0.510044,49,4
7570,humanitarian_c2,4,0.508934,0.567441,49,5
7571,conflict_event,9,0.927872,0.485487,72,3
7572,humanitarian_c2,5,0.805398,0.501104,51,4
7573,conflict_event,6,0.463565,0.258450,54,4
7574,anti_uav,6,0.683538,0.721372,57,3
7575,conflict_event,4,0.761626,0.382525,45,5
7576,conflict_event,4,0.510206,0.476610,42,4
7577,anti_uav,5,0.557389,0.434581,55,5
7578,humanitarian_c2,5,0.282539,0.741408,53,5
7579,conflict_event,7,0.810349,0.534255,64,4
7580,conflict_event,5,0.841052,0.523894,57,5
7581,anti_uav,9,0.477523,0.318214,82,3
7582,conflict_event,5,0.622212,0.264615,52,4
7583,humanitarian_c2,6,0.565152,0.810531,64,3
7584,conflict_event,7,0.533215,0.233684,66,3
7585,humanitarian_c2,8,0.784105,0.634047,70,5
7586,conflict_event,4,0.811705,0.706435,42,5
7587,conflict_event,5,0.867363,0.562626,48,3
7588,conflict_event,7,0.609635,0.248241,71,4
7589,anti_uav,5,0.495599,0.352752,53,5
7590,conflict_event,4,0.856021,0.266475,42,5
7591,conflict_event,4,0.701815,0.641875,52,3
7592,anti_uav,9,0.414553,0.637683,73,5
7593,anti_uav,7,0.838596,0.360261,68,3
7594,anti_uav,5,0.744231,0.523491,54,5
7595,conflict_event,5,0.848668,0.768469,51,4
7596,conflict_event,5,0.567020,0.725730,49,5
7597,conflict_event,8,0.426596,0.480438,68,4
7598,conflict_event,9,0.752275,0.574759,72,4
7599,conflict_event,5,0.487865,0.390918,54,5
7600,anti_uav,6,0.403214,0.786545,60,5
7601,anti_uav,7,0.536640,0.724665,60,3
7602,humanitarian_c2,5,0.658195,0.425888,49,3
7603,anti_uav,6,0.555085,0.315981,54,5
7604,anti_uav,9,0.378331,0.548893,74,3
7605,anti_uav,6,0.909585,0.412573,64,3
7606,conflict_event,6,0.851878,0.374526,56,4
7607,humanitarian_c2,4,0.406824,0.540992,43,5
7608,conflict_event,4,0.635286,0.574549,49,3
7609,anti_uav,4,0.501644,0.356193,49,4
7610,conflict_event,9,0.725293,0.510245,80,5
7611,conflict_event,9,0.442956,0.228208,79,4
7612,anti_uav,5,0.421640,0.672079,48,5
7613,conflict_event,7,0.477689,0.262366,60,3
7614,humanitarian_c2,8,0.398982,0.354233,70,3
7615,conflict_event,5,0.946220,0.640516,51,4
7616,conflict_event,6,0.830660,0.291476,58,5
7617,conflict_event,4,0.737172,0.402868,49,5
7618,humanitarian_c2,3,0.576641,0.637614,43,3
7619,humanitarian_c2,8,0.768159,0.485183,77,5
7620,anti_uav,5,0.471763,0.301918,55,5
7621,conflict_event,6,0.695064,0.681704,56,3
7622,conflict_event,6,0.514792,0.374154,54,5
7623,humanitarian_c2,3,0.464802,0.321826,42,5
7624,conflict_event,7,0.442260,0.680130,66,5
7625,anti_uav,8,0.427788,0.512591,77,5
7626,anti_uav,7,0.885295,0.208360,65,4
7627,conflict_event,9,0.410562,0.772095,79,5
7628,anti_uav,7,0.444176,0.231657,62,3
7629,humanitarian_c2,3,0.688448,0.716176,36,4
7630,conflict_event,9,0.533373,0.238125,78,4
7631,anti_uav,8,0.868491,0.523787,75,5
7632,humanitarian_c2,8,0.415954,0.592971,77,4
7633,conflict_event,9,0.481760,0.428297,72,4
7634,humanitarian_c2,3,0.667807,0.597032,47,4
7635,anti_uav,7,0.566891,0.389951,70,3
7636,anti_uav,6,0.839095,0.524461,54,3
7637,anti_uav,9,0.715760,0.476527,83,3
7638,humanitarian_c2,7,0.674521,0.816604,70,3
7639,anti_uav,4,0.794164,0.712186,47,4
7640,humanitarian_c2,8,0.747405,0.706314,73,4
7641,humanitarian_c2,8,0.309488,0.503170,70,4
7642,anti_uav,5,0.851549,0.649474,55,4
7643,anti_uav,5,0.905361,0.662082,57,5
7644,anti_uav,7,0.631811,0.388099,67,4
7645,humanitarian_c2,3,0.697391,0.671769,40,4
7646,conflict_event,7,0.625497,0.507754,63,5
7647,humanitarian_c2,4,0.637537,0.562909,48,3
7648,anti_uav,9,0.610880,0.532389,80,5
7649,humanitarian_c2,3,0.532833,0.768249,39,3
7650,anti_uav,9,0.726568,0.288372,76,4
7651,humanitarian_c2,5,0.810011,0.722554,48,5
7652,conflict_event,5,0.816680,0.495287,50,5
7653,conflict_event,8,0.454650,0.625757,68,5
7654,conflict_event,6,0.481573,0.250144,62,4
7655,humanitarian_c2,5,0.824195,0.405338,56,3
7656,humanitarian_c2,3,0.302458,0.407592,43,4
7657,anti_uav,9,0.375213,0.404316,72,3
7658,anti_uav,4,0.801774,0.281646,46,3
7659,humanitarian_c2,8,0.549709,0.578217,73,5
7660,humanitarian_c2,3,0.616712,0.357722,39,3
7661,humanitarian_c2,3,0.522909,0.691383,44,3
7662,anti_uav,6,0.807139,0.420408,64,4
7663,humanitarian_c2,7,0.439354,0.695924,64,3
7664,anti_uav,6,0.756580,0.658632,59,5
7665,humanitarian_c2,4,0.309330,0.201570,43,5
7666,anti_uav,6,0.434243,0.641602,57,3
7667,anti_uav,7,0.754521,0.619163,63,5
7668,conflict_event,8,0.450664,0.259241,69,4
7669,anti_uav,7,0.612659,0.717554,68,4
7670,humanitarian_c2,4,0.584539,0.224887,45,4
7671,conflict_event,9,0.667644,0.653201,83,4
7672,conflict_event,6,0.456328,0.464097,56,4
7673,conflict_event,7,0.502543,0.256723,69,3
7674,anti_uav,9,0.556356,0.267700,78,5
7675,humanitarian_c2,4,0.671632,0.209345,46,3
7676,conflict_event,4,0.757465,0.389698,51,4
7677,anti_uav,5,0.788138,0.677084,59,4
7678,conflict_event,4,0.581126,0.434024,45,3
7679,humanitarian_c2,8,0.775364,0.393166,69,5
7680,humanitarian_c2,8,0.549670,0.676067,72,4
7681,conflict_event,5,0.417451,0.555886,54,4
7682,humanitarian_c2,5,0.630976,0.400196,58,4
7683,conflict_event,9,0.920714,0.354993,80,3
7684,anti_uav,6,0.788902,0.763540,65,3
7685,conflict_event,6,0.444626,0.698446,57,4
7686,humanitarian_c2,4,0.302972,0.735800,49,3
7687,anti_uav,6,0.487147,0.309087,57,3
7688,anti_uav,4,0.903302,0.226725,45,3
7689,anti_uav,5,0.568369,0.237067,55,4
7690,humanitarian_c2,3,0.489899,0.375459,47,3
7691,anti_uav,5,0.384910,0.522916,48,3
7692,anti_uav,6,0.490576,0.317521,55,5
7693,anti_uav,5,0.707694,0.284078,50,3
7694,humanitarian_c2,8,0.467285,0.219326,74,4
7695,humanitarian_c2,8,0.590416,0.408538,75,4
7696,conflict_event,6,0.588385,0.604939,54,5
7697,anti_uav,9,0.368121,0.247002,72,4
7698,anti_uav,9,0.531056,0.485773,78,5
7699,humanitarian_c2,5,0.472698,0.448239,53,3
7700,anti_uav,4,0.566030,0.273300,53,3
7701,conflict_event,8,0.461741,0.441265,77,5
7702,humanitarian_c2,8,0.635034,0.782583,77,5
7703,humanitarian_c2,8,0.648734,0.585994,74,4
7704,anti_uav,8,0.415930,0.526849,74,5
7705,conflict_event,7,0.496776,0.277313,66,5
7706,anti_uav,5,0.603844,0.501117,52,4
7707,humanitarian_c2,8,0.703713,0.252290,72,4
7708,anti_uav,8,0.537756,0.712079,67,4
7709,conflict_event,7,0.692849,0.693904,64,4
7710,humanitarian_c2,4,0.420102,0.673437,49,4
7711,anti_uav,5,0.651420,0.749447,51,4
7712,conflict_event,5,0.780375,0.423774,49,4
7713,anti_uav,7,0.461539,0.658168,71,5
7714,anti_uav,4,0.715013,0.708804,46,4
7715,conflict_event,8,0.615240,0.465520,77,3
7716,humanitarian_c2,3,0.559779,0.476516,43,4
7717,humanitarian_c2,8,0.409292,0.784746,66,4
7718,anti_uav,4,0.585839,0.270254,50,3
7719,humanitarian_c2,5,0.814507,0.307742,57,5
7720,humanitarian_c2,5,0.593541,0.697258,52,5
7721,humanitarian_c2,7,0.567628,0.301526,68,5
7722,conflict_event,9,0.581001,0.683033,75,5
7723,humanitarian_c2,8,0.392300,0.216115,71,3
7724,anti_uav,9,0.702675,0.513817,76,4
7725,conflict_event,8,0.827744,0.543703,76,4
7726,conflict_event,7,0.927776,0.729749,71,3
7727,humanitarian_c2,6,0.398133,0.696676,56,4
7728,anti_uav,9,0.725405,0.391963,79,4
7729,humanitarian_c2,4,0.414380,0.661962,44,5
7730,conflict_event,4,0.473673,0.635042,46,5
7731,anti_uav,6,0.595043,0.551555,62,3
7732,anti_uav,7,0.816622,0.218941,67,4
7733,anti_uav,8,0.601088,0.218912,77,4
7734,humanitarian_c2,6,0.417959,0.752403,59,3
7735,conflict_event,6,0.735749,0.375194,64,3
7736,anti_uav,5,0.674316,0.394610,48,3
7737,humanitarian_c2,8,0.346251,0.544950,68,3
7738,anti_uav,8,0.451564,0.309685,70,3
7739,conflict_event,5,0.569834,0.344204,56,5
7740,anti_uav,5,0.458576,0.224327,54,4
7741,humanitarian_c2,5,0.793687,0.413757,54,4
7742,humanitarian_c2,3,0.313145,0.234420,36,5
7743,humanitarian_c2,4,0.328293,0.237018,47,5
7744,humanitarian_c2,8,0.552995,0.790146,77,4
7745,humanitarian_c2,7,0.732243,0.295100,61,4
7746,humanitarian_c2,3,0.589904,0.211479,40,3
7747,humanitarian_c2,3,0.383852,0.479060,40,5
7748,conflict_event,7,0.916820,0.360601,61,3
7749,anti_uav,7,0.464335,0.257870,60,4
7750,conflict_event,5,0.576448,0.260949,52,3
7751,humanitarian_c2,5,0.574297,0.715861,51,4
7752,humanitarian_c2,4,0.419825,0.683410,51,5
7753,anti_uav,6,0.712607,0.616537,62,5
7754,humanitarian_c2,6,0.393164,0.722895,54,5
7755,conflict_event,4,0.603362,0.389856,45,5
7756,conflict_event,5,0.946933,0.727284,58,4
7757,anti_uav,5,0.690392,0.579093,54,3
7758,conflict_event,8,0.690219,0.503100,72,4
7759,anti_uav,8,0.517413,0.629759,69,3
7760,conflict_event,6,0.879097,0.701434,54,3
7761,conflict_event,7,0.901644,0.211951,71,5
7762,conflict_event,5,0.405541,0.561271,50,5
7763,conflict_event,7,0.691447,0.441409,65,4
7764,conflict_event,5,0.511805,0.233534,50,3
7765,anti_uav,9,0.677064,0.271509,78,4
7766,conflict_event,4,0.401039,0.375483,43,5
